Fecha,Temp_Max,Temp_Min,Temp_Prom,Humedad_Max,Humedad_Min,Humedad_Prom,Lluvia,Presion,Viento_Max,Año,Decada
1994-12-12,29.6,22.3,25.66,93,64,81.83,2.5,1004.0,6.9,1994,1990
1994-12-13,30.1,23.3,26.12,91,61,79.04,1.1,1003.89,6.1,1994,1990
1994-12-14,29.8,22.4,25.66,91,61,77.92,1.4,1003.87,7.7,1994,1990
1994-12-15,30.7,21.8,25.67,86,54,74.79,0.5,1003.37,7.7,1994,1990
1994-12-16,31.0,21.1,25.45,85,49,72.38,0.1,1003.06,9.1,1994,1990
1994-12-17,30.9,21.3,25.2,81,42,66.0,0.4,1004.18,10.2,1994,1990
1994-12-18,31.1,20.1,24.79,82,40,67.54,0.2,1004.62,10.7,1994,1990
1994-12-19,30.7,20.6,24.9,83,48,63.29,0.1,1005.81,11.0,1994,1990
1994-12-20,30.7,20.1,24.91,89,49,71.46,0.6,1006.68,8.8,1994,1990
1994-12-21,31.3,21.3,25.69,91,53,74.92,0.3,1006.89,9.3,1994,1990
1994-12-22,31.0,22.4,26.12,90,52,73.67,1.2,1006.25,7.8,1994,1990
1994-12-23,30.9,21.2,25.5,88,48,70.75,0.9,1005.83,9.6,1994,1990
1994-12-24,30.2,21.7,25.44,86,50,71.33,1.2,1007.22,8.6,1994,1990
1994-12-25,29.5,21.8,25.09,90,59,76.88,7.7,1009.25,6.2,1994,1990
1994-12-26,29.3,22.0,25.36,91,56,74.08,3.8,1009.14,6.5,1994,1990
1994-12-27,29.7,21.0,24.64,89,51,72.08,4.4,1008.61,8.7,1994,1990
1994-12-28,28.8,22.1,24.73,95,60,79.33,4.4,1007.49,6.0,1994,1990
1994-12-29,29.0,22.1,25.07,93,62,80.04,2.4,1006.68,6.2,1994,1990
1994-12-30,30.4,21.9,25.53,90,53,75.29,0.1,1005.99,7.6,1994,1990
1994-12-31,30.5,22.1,25.79,78,49,65.38,0.3,1005.76,9.8,1994,1990
1995-01-01,31.8,21.6,25.94,76,41,62.12,0.0,1005.19,11.3,1995,1990
1995-01-02,31.5,21.8,26.3,82,41,60.58,0.3,1005.48,9.6,1995,1990
1995-01-03,31.2,20.8,25.7,77,45,63.12,0.8,1006.54,10.6,1995,1990
1995-01-04,31.5,22.1,26.04,79,44,64.04,0.4,1007.65,9.0,1995,1990
1995-01-05,31.6,21.7,26.04,79,43,61.46,0.1,1007.42,9.0,1995,1990
1995-01-06,31.6,20.5,25.87,85,37,63.33,0.7,1006.95,9.5,1995,1990
1995-01-07,31.9,20.6,25.75,77,40,63.12,0.1,1007.26,9.3,1995,1990
1995-01-08,31.8,22.1,26.32,73,45,59.92,0.0,1007.72,9.7,1995,1990
1995-01-09,31.0,20.8,26.11,75,44,58.75,4.7,1007.71,10.6,1995,1990
1995-01-10,31.4,22.2,25.96,73,39,57.88,0.1,1007.42,9.5,1995,1990
1995-01-11,31.5,20.6,25.42,68,39,55.54,0.2,1006.25,10.0,1995,1990
1995-01-12,31.7,20.8,25.66,71,41,59.46,0.5,1005.53,9.7,1995,1990
1995-01-13,30.7,20.6,25.33,82,45,67.54,0.0,1005.2,12.0,1995,1990
1995-01-14,30.8,20.4,25.74,92,48,71.5,0.2,1004.76,7.1,1995,1990
1995-01-15,32.8,21.2,26.5,84,33,62.83,0.5,1005.58,8.6,1995,1990
1995-01-16,32.8,22.2,26.74,64,36,52.96,0.3,1004.97,11.3,1995,1990
1995-01-17,32.2,22.0,26.75,77,42,60.46,0.3,1004.23,9.9,1995,1990
1995-01-18,33.0,21.1,26.72,77,37,59.08,0.4,1004.28,9.4,1995,1990
1995-01-19,33.4,21.3,26.74,77,34,60.75,0.2,1004.26,9.5,1995,1990
1995-01-20,32.9,23.4,27.28,71,35,54.21,0.0,1004.98,11.7,1995,1990
1995-01-21,32.5,22.0,26.78,60,39,50.71,0.1,1005.5,10.2,1995,1990
1995-01-22,32.5,23.6,27.37,66,44,56.12,3.0,1004.23,10.3,1995,1990
1995-01-23,33.0,23.1,27.67,80,43,61.92,1.0,1003.58,7.7,1995,1990
1995-01-24,33.0,24.6,27.6,71,35,56.75,0.0,1004.66,13.8,1995,1990
1995-01-25,32.2,23.9,27.17,63,38,53.42,0.0,1004.72,18.2,1995,1990
1995-01-26,32.8,24.4,27.43,63,36,53.21,0.0,1004.94,15.8,1995,1990
1995-01-27,32.7,24.0,27.44,66,38,54.38,0.0,1004.52,11.0,1995,1990
1995-01-28,33.6,23.3,27.62,72,35,55.46,0.2,1004.95,10.2,1995,1990
1995-01-29,33.0,22.2,27.21,77,38,61.04,3.3,1005.18,8.0,1995,1990
1995-01-30,33.7,22.2,27.34,77,37,62.12,0.7,1004.4,8.4,1995,1990
1995-01-31,32.3,22.3,27.25,78,44,59.79,1.2,1005.44,8.9,1995,1990
1995-02-01,32.6,23.4,27.24,75,40,61.58,0.7,1006.54,7.5,1995,1990
1995-02-02,32.9,21.8,26.84,75,36,58.0,0.1,1007.25,9.0,1995,1990
1995-02-03,33.0,22.0,26.8,68,35,56.33,0.1,1007.45,9.6,1995,1990
1995-02-04,32.7,21.4,26.68,76,34,54.96,0.3,1008.21,9.6,1995,1990
1995-02-05,33.0,22.5,26.97,67,35,53.08,0.0,1007.6,10.5,1995,1990
1995-02-06,32.6,23.3,27.1,71,39,56.17,0.0,1007.38,9.9,1995,1990
1995-02-07,32.9,22.4,27.02,63,35,51.75,0.0,1006.75,11.3,1995,1990
1995-02-08,33.3,21.8,27.39,77,38,57.75,0.8,1007.87,10.7,1995,1990
1995-02-09,32.9,24.3,27.68,73,41,58.58,0.3,1008.45,9.0,1995,1990
1995-02-10,33.3,23.8,27.7,71,38,56.42,0.3,1006.75,9.8,1995,1990
1995-02-11,34.2,22.3,27.55,74,30,57.58,0.0,1005.55,9.2,1995,1990
1995-02-12,33.9,21.4,27.29,81,33,61.0,0.5,1006.0,8.8,1995,1990
1995-02-13,33.8,21.0,27.03,75,31,57.04,0.0,1006.29,8.7,1995,1990
1995-02-14,34.0,22.5,27.7,74,35,55.0,0.0,1005.17,12.3,1995,1990
1995-02-15,33.5,23.4,27.7,70,33,53.58,0.1,1004.54,11.6,1995,1990
1995-02-16,33.6,22.8,27.38,63,33,51.21,0.1,1005.05,9.7,1995,1990
1995-02-17,33.6,21.6,27.0,74,33,54.38,0.0,1006.04,11.4,1995,1990
1995-02-18,33.5,22.4,27.1,67,32,51.67,0.0,1005.59,11.8,1995,1990
1995-02-19,33.5,23.1,27.2,57,27,45.12,0.0,1004.75,12.6,1995,1990
1995-02-20,33.3,21.4,26.97,60,29,47.08,0.0,1005.51,10.5,1995,1990
1995-02-21,33.2,21.3,26.8,67,31,51.17,0.0,1006.68,9.0,1995,1990
1995-02-22,33.1,21.7,26.9,68,32,51.54,0.2,1006.63,9.4,1995,1990
1995-02-23,33.0,22.5,26.94,72,38,56.33,0.4,1005.94,9.3,1995,1990
1995-02-24,33.0,22.3,26.95,75,35,57.62,1.3,1006.09,8.1,1995,1990
1995-02-25,33.6,21.2,26.96,76,32,55.62,0.0,1006.26,9.2,1995,1990
1995-02-26,33.6,22.4,27.43,73,36,55.0,0.0,1006.48,8.8,1995,1990
1995-02-27,33.8,23.0,27.78,70,33,54.58,0.0,1005.53,9.6,1995,1990
1995-02-28,34.1,21.9,27.36,74,34,57.67,0.4,1004.42,8.5,1995,1990
1995-03-01,33.9,21.5,27.15,77,33,59.38,0.1,1003.83,8.7,1995,1990
1995-03-02,34.4,21.8,27.57,71,28,51.46,0.0,1004.23,9.9,1995,1990
1995-03-03,33.8,23.8,27.83,65,34,52.33,0.0,1003.76,13.5,1995,1990
1995-03-04,34.6,24.5,28.39,62,30,49.46,0.0,1004.26,12.1,1995,1990
1995-03-05,34.2,23.6,28.04,65,33,51.29,0.0,1003.76,11.0,1995,1990
1995-03-06,34.7,23.1,28.28,65,30,49.75,0.0,1004.21,10.5,1995,1990
1995-03-07,34.3,22.5,27.78,76,35,59.04,0.7,1004.8,9.3,1995,1990
1995-03-08,32.0,23.0,27.09,87,48,69.5,9.9,1005.17,5.4,1995,1990
1995-03-09,34.5,22.4,27.95,82,28,54.58,0.2,1005.35,8.3,1995,1990
1995-03-10,34.2,21.9,27.54,65,25,45.79,0.0,1006.17,10.5,1995,1990
1995-03-11,34.0,21.3,27.35,65,29,50.38,0.7,1007.44,10.5,1995,1990
1995-03-12,32.7,22.3,26.8,77,37,61.21,7.6,1008.11,7.7,1995,1990
1995-03-13,32.5,22.1,26.53,82,39,65.12,1.2,1007.03,11.0,1995,1990
1995-03-14,32.0,22.6,26.23,88,42,70.62,9.9,1006.05,6.6,1995,1990
1995-03-15,30.2,22.6,25.39,91,53,77.42,13.7,1005.57,7.3,1995,1990
1995-03-16,31.1,21.7,25.4,96,50,77.79,3.4,1005.91,6.4,1995,1990
1995-03-17,31.6,22.5,26.24,89,48,73.12,1.1,1006.69,6.8,1995,1990
1995-03-18,32.1,23.3,27.25,85,46,66.92,8.3,1006.59,7.5,1995,1990
1995-03-19,31.6,22.5,26.26,87,51,73.08,7.3,1006.96,6.5,1995,1990
1995-03-20,30.5,23.7,26.0,89,57,77.17,8.6,1007.8,6.5,1995,1990
1995-03-21,31.1,22.3,26.16,89,52,73.75,3.5,1008.23,8.9,1995,1990
1995-03-22,29.7,22.0,25.23,97,57,79.75,14.5,1007.94,11.7,1995,1990
1995-03-23,27.5,22.6,24.28,99,72,88.96,18.4,1007.05,8.0,1995,1990
1995-03-24,26.6,21.4,23.98,99,76,89.29,4.4,1005.78,6.8,1995,1990
1995-03-25,30.1,21.8,25.35,95,57,80.29,9.8,1004.97,8.4,1995,1990
1995-03-26,32.1,22.2,26.53,89,48,71.71,0.6,1005.02,7.9,1995,1990
1995-03-27,32.7,21.4,26.65,80,42,62.62,0.0,1004.31,9.2,1995,1990
1995-03-28,31.1,23.3,26.9,79,52,65.71,11.5,1004.28,7.7,1995,1990
1995-03-29,32.6,22.5,27.28,80,41,60.12,0.0,1003.82,8.4,1995,1990
1995-03-30,33.4,22.2,27.25,77,40,60.12,0.0,1003.55,9.7,1995,1990
1995-03-31,33.5,22.5,27.62,77,41,61.29,2.1,1003.45,8.7,1995,1990
1995-04-01,32.4,23.6,26.36,94,51,77.25,27.5,1004.59,6.2,1995,1990
1995-04-02,30.8,22.6,25.88,96,60,82.29,4.8,1005.16,5.7,1995,1990
1995-04-03,31.2,23.4,26.12,92,62,82.12,15.6,1004.3,6.3,1995,1990
1995-04-04,32.2,23.6,27.18,87,49,72.71,1.0,1003.28,6.3,1995,1990
1995-04-05,30.7,23.6,26.62,90,58,77.0,3.0,1002.91,6.5,1995,1990
1995-04-06,28.1,24.0,25.43,94,74,87.79,34.7,1004.13,10.4,1995,1990
1995-04-07,29.7,23.7,25.67,95,71,86.88,12.3,1005.09,7.8,1995,1990
1995-04-08,29.8,23.1,25.93,96,65,84.12,4.3,1005.0,9.5,1995,1990
1995-04-09,30.4,22.6,25.98,96,59,82.38,2.4,1003.56,10.2,1995,1990
1995-04-10,30.3,22.4,25.91,94,59,81.12,3.7,1002.95,10.8,1995,1990
1995-04-11,28.7,23.0,25.69,99,73,85.58,13.4,1004.9,6.9,1995,1990
1995-04-12,30.1,23.1,26.14,94,62,81.04,1.2,1005.62,8.0,1995,1990
1995-04-13,31.5,22.9,26.21,90,52,74.96,2.4,1005.45,8.3,1995,1990
1995-04-14,31.3,21.2,25.58,92,47,73.79,1.9,1004.98,8.2,1995,1990
1995-04-15,30.9,21.6,25.7,96,56,78.58,2.8,1004.39,6.9,1995,1990
1995-04-16,31.6,22.8,26.36,87,49,72.17,1.2,1004.68,8.1,1995,1990
1995-04-17,31.6,22.5,26.38,91,49,73.29,4.8,1005.83,7.6,1995,1990
1995-04-18,31.4,22.7,25.97,92,53,77.46,10.3,1005.77,8.7,1995,1990
1995-04-19,30.4,22.9,25.73,95,63,83.54,10.9,1005.24,7.7,1995,1990
1995-04-20,29.8,22.5,25.36,96,66,86.92,10.5,1005.0,8.4,1995,1990
1995-04-21,27.6,22.6,24.69,99,79,90.88,25.3,1005.5,7.2,1995,1990
1995-04-22,29.6,22.6,24.85,96,70,88.21,20.0,1004.68,6.5,1995,1990
1995-04-23,30.2,21.4,25.41,98,59,80.04,1.7,1003.3,8.4,1995,1990
1995-04-24,29.9,23.2,26.13,92,64,81.42,3.4,1002.88,6.3,1995,1990
1995-04-25,30.1,23.6,26.03,95,64,83.38,10.4,1003.76,5.2,1995,1990
1995-04-26,29.7,22.3,25.54,94,66,83.38,6.7,1004.32,7.2,1995,1990
1995-04-27,28.4,22.2,24.77,99,78,90.75,62.8,1004.32,6.5,1995,1990
1995-04-28,26.8,22.6,24.33,99,83,93.71,25.7,1004.07,9.9,1995,1990
1995-04-29,27.0,22.5,24.24,96,80,91.79,21.6,1004.97,9.9,1995,1990
1995-04-30,28.3,22.0,25.07,96,73,88.0,3.1,1005.16,9.7,1995,1990
1995-05-01,29.3,22.8,25.09,96,71,89.42,19.8,1004.58,12.8,1995,1990
1995-05-02,28.0,22.3,24.62,97,78,91.5,17.4,1004.86,6.2,1995,1990
1995-05-03,27.9,22.6,24.73,98,84,91.83,12.5,1005.51,7.1,1995,1990
1995-05-04,28.8,22.1,24.79,99,73,90.58,14.6,1006.79,5.6,1995,1990
1995-05-05,29.0,22.8,24.97,99,71,89.71,17.1,1006.93,5.8,1995,1990
1995-05-06,27.9,22.2,24.17,99,78,93.88,89.7,1006.75,9.1,1995,1990
1995-05-07,28.3,21.6,24.38,99,78,92.17,30.1,1006.83,5.9,1995,1990
1995-05-08,28.7,21.6,24.49,99,72,89.54,9.1,1006.26,9.4,1995,1990
1995-05-09,29.2,21.8,24.88,99,70,88.96,5.8,1006.6,7.8,1995,1990
1995-05-10,29.3,22.1,25.27,96,71,85.46,2.9,1005.91,7.0,1995,1990
1995-05-11,29.9,22.7,25.72,96,69,84.88,3.8,1004.75,6.8,1995,1990
1995-05-12,29.5,23.3,25.6,95,68,85.42,11.0,1004.02,6.8,1995,1990
1995-05-13,28.2,22.6,24.73,99,74,91.58,30.0,1004.23,6.8,1995,1990
1995-05-14,28.5,22.3,24.52,99,75,93.04,23.4,1005.22,7.4,1995,1990
1995-05-15,27.9,22.3,24.72,99,76,90.25,28.1,1005.13,6.1,1995,1990
1995-05-16,28.2,21.7,24.72,99,70,87.04,17.8,1005.2,6.8,1995,1990
1995-05-17,26.8,21.6,23.8,100,86,94.58,11.6,1006.41,7.9,1995,1990
1995-05-18,27.9,21.3,24.43,99,77,91.12,19.5,1007.35,5.9,1995,1990
1995-05-19,29.6,21.0,24.93,97,69,87.96,6.0,1006.87,5.9,1995,1990
1995-05-20,28.2,22.5,24.69,99,74,91.38,11.9,1006.18,5.0,1995,1990
1995-05-21,29.0,22.4,24.95,97,74,89.46,7.4,1006.63,7.2,1995,1990
1995-05-22,29.2,22.4,25.14,95,69,86.21,3.5,1006.75,7.8,1995,1990
1995-05-23,27.3,22.2,24.78,96,78,88.71,9.0,1006.55,6.5,1995,1990
1995-05-24,29.2,21.7,24.68,99,69,87.71,11.0,1006.26,8.0,1995,1990
1995-05-25,28.8,21.4,24.6,99,69,86.67,5.5,1006.31,8.2,1995,1990
1995-05-26,28.8,22.6,24.85,96,72,88.08,17.1,1006.62,6.5,1995,1990
1995-05-27,28.8,22.4,24.5,96,71,89.12,5.6,1006.34,6.2,1995,1990
1995-05-28,27.6,22.0,24.28,96,77,89.33,14.7,1006.45,5.8,1995,1990
1995-05-29,28.7,22.3,24.28,99,72,91.0,26.4,1006.39,7.7,1995,1990
1995-05-30,28.7,21.4,24.72,97,68,87.04,7.0,1005.69,7.2,1995,1990
1995-05-31,28.3,22.8,24.83,96,74,89.0,15.0,1005.5,10.0,1995,1990
1995-06-01,26.9,21.8,23.96,99,81,92.0,15.0,1005.94,8.2,1995,1990
1995-06-02,26.2,22.2,23.55,99,83,95.5,20.6,1006.27,9.4,1995,1990
1995-06-03,27.1,22.2,24.13,99,76,91.38,9.1,1006.66,8.5,1995,1990
1995-06-04,28.8,22.2,25.25,96,72,86.5,9.2,1006.45,6.1,1995,1990
1995-06-05,28.1,22.6,24.82,99,75,90.04,30.4,1006.48,6.9,1995,1990
1995-06-06,28.2,21.9,24.22,99,78,92.79,12.8,1006.65,6.9,1995,1990
1995-06-07,27.0,22.7,23.76,99,82,96.5,197.6,1006.52,10.1,1995,1990
1995-06-08,27.1,21.8,24.19,97,82,91.46,20.0,1006.75,8.4,1995,1990
1995-06-09,27.1,22.4,24.67,97,83,91.04,11.7,1006.16,6.7,1995,1990
1995-06-10,28.7,22.6,25.32,95,75,88.17,7.5,1004.83,5.4,1995,1990
1995-06-11,28.1,22.8,25.41,96,78,89.0,12.7,1004.8,5.7,1995,1990
1995-06-12,27.8,22.4,24.88,99,78,90.62,23.2,1005.68,7.4,1995,1990
1995-06-13,25.8,22.3,23.75,99,87,95.42,27.9,1006.91,7.1,1995,1990
1995-06-14,26.5,22.4,24.13,99,84,92.25,6.3,1007.51,9.1,1995,1990
1995-06-15,26.8,22.4,24.4,99,80,89.83,11.4,1007.11,9.8,1995,1990
1995-06-16,28.0,21.8,24.21,98,78,92.08,17.3,1006.07,6.7,1995,1990
1995-06-17,27.4,21.7,24.19,99,79,92.58,20.4,1005.78,5.4,1995,1990
1995-06-18,28.4,21.9,24.45,99,73,91.96,21.4,1006.03,7.4,1995,1990
1995-06-19,27.5,22.4,24.58,99,81,91.42,13.9,1005.71,7.9,1995,1990
1995-06-20,26.9,21.8,24.26,99,84,91.96,9.2,1005.54,10.3,1995,1990
1995-06-21,28.1,22.2,24.76,99,73,90.46,5.7,1005.63,8.6,1995,1990
1995-06-22,29.4,22.8,25.26,99,70,88.46,14.6,1005.68,6.9,1995,1990
1995-06-23,29.0,22.4,24.72,99,71,91.54,21.0,1005.51,5.1,1995,1990
1995-06-24,25.3,22.2,23.08,99,92,98.5,200.0,1005.49,5.8,1995,1990
1995-06-25,24.9,21.5,23.1,99,90,97.17,67.9,1006.34,5.1,1995,1990
1995-06-26,28.1,20.5,24.12,99,74,89.62,9.1,1006.14,5.9,1995,1990
1995-06-27,28.9,22.0,24.55,97,67,87.92,17.1,1006.02,7.3,1995,1990
1995-06-28,28.3,21.6,24.25,96,70,89.38,13.5,1006.19,6.3,1995,1990
1995-06-29,25.7,21.9,23.53,99,84,93.83,18.7,1006.26,5.8,1995,1990
1995-06-30,28.0,20.5,23.58,99,71,91.17,17.5,1006.23,6.5,1995,1990
1995-07-01,28.7,21.1,23.94,99,72,91.75,17.2,1006.31,7.3,1995,1990
1995-07-02,28.0,21.2,24.33,100,79,91.62,9.2,1006.83,6.5,1995,1990
1995-07-03,28.7,21.9,24.52,96,70,87.38,10.0,1006.55,7.6,1995,1990
1995-07-04,29.4,21.5,24.19,99,67,89.0,19.0,1007.77,7.6,1995,1990
1995-07-05,26.3,21.2,23.53,99,83,93.42,18.3,1007.48,5.6,1995,1990
1995-07-06,26.9,20.8,23.55,99,75,91.21,30.0,1006.77,7.6,1995,1990
1995-07-07,27.4,21.9,24.06,98,76,90.88,6.4,1007.0,7.2,1995,1990
1995-07-08,28.8,21.9,24.77,97,73,88.42,5.6,1006.22,4.3,1995,1990
1995-07-09,29.3,21.5,24.98,96,69,87.04,5.2,1005.1,6.3,1995,1990
1995-07-10,28.5,22.6,25.15,96,72,87.54,6.1,1004.75,6.1,1995,1990
1995-07-11,29.3,22.4,25.13,99,70,88.12,8.0,1004.74,7.7,1995,1990
1995-07-12,29.0,21.7,24.47,99,70,90.04,20.4,1004.3,5.4,1995,1990
1995-07-13,30.4,20.2,24.85,98,58,83.71,5.9,1004.67,6.8,1995,1990
1995-07-14,28.8,21.4,24.7,94,72,86.5,8.0,1005.02,6.2,1995,1990
1995-07-15,27.1,22.1,23.89,99,75,92.0,26.9,1005.36,6.1,1995,1990
1995-07-16,28.9,20.7,24.31,99,66,87.88,5.2,1005.91,6.9,1995,1990
1995-07-17,26.6,21.9,23.97,98,82,91.83,15.6,1006.23,7.1,1995,1990
1995-07-18,28.2,20.7,23.62,99,75,92.04,20.3,1006.8,8.4,1995,1990
1995-07-19,28.0,21.8,24.43,99,69,87.21,13.2,1006.71,5.9,1995,1990
1995-07-20,27.4,21.3,23.71,99,78,93.5,21.5,1006.55,6.1,1995,1990
1995-07-21,27.3,21.2,23.95,99,81,92.33,11.1,1006.95,7.1,1995,1990
1995-07-22,26.5,21.6,23.49,99,79,92.92,14.3,1006.58,6.8,1995,1990
1995-07-23,28.2,21.3,23.76,99,73,91.54,13.2,1006.33,9.8,1995,1990
1995-07-24,27.7,21.9,24.04,98,73,89.54,16.4,1006.22,6.9,1995,1990
1995-07-25,26.0,20.9,23.66,99,81,91.33,7.1,1005.99,7.2,1995,1990
1995-07-26,25.9,21.4,23.4,100,83,93.79,21.9,1005.97,11.4,1995,1990
1995-07-27,23.9,21.9,22.59,99,92,97.5,50.8,1006.44,14.0,1995,1990
1995-07-28,27.2,21.7,24.1,95,73,87.33,1.9,1005.92,10.4,1995,1990
1995-07-29,28.5,22.4,24.93,95,73,86.92,7.7,1005.31,6.5,1995,1990
1995-07-30,26.5,22.6,24.39,95,81,90.83,19.2,1004.45,7.5,1995,1990
1995-07-31,28.4,21.9,23.97,99,73,91.75,25.9,1004.18,8.3,1995,1990
1995-08-01,24.1,21.7,22.59,99,91,97.83,56.3,1005.8,13.6,1995,1990
1995-08-02,25.1,21.5,22.83,99,85,94.62,13.9,1007.57,9.5,1995,1990
1995-08-03,27.9,20.6,23.27,99,73,93.21,20.0,1007.79,6.2,1995,1990
1995-08-04,26.7,20.4,23.52,99,76,91.42,34.7,1006.15,8.0,1995,1990
1995-08-05,27.5,21.2,23.77,99,78,91.12,16.5,1004.76,8.7,1995,1990
1995-08-06,27.6,21.4,23.86,99,73,89.71,2.6,1005.1,9.7,1995,1990
1995-08-07,28.3,21.8,24.89,96,73,87.96,2.5,1005.51,4.6,1995,1990
1995-08-08,28.9,22.4,25.05,96,70,87.62,6.2,1005.58,6.9,1995,1990
1995-08-09,28.7,22.5,24.45,100,78,91.79,21.0,1004.83,8.4,1995,1990
1995-08-10,24.2,22.1,22.85,100,93,98.0,93.1,1006.45,8.6,1995,1990
1995-08-11,26.7,21.4,23.58,99,82,93.21,6.6,1007.18,8.1,1995,1990
1995-08-12,25.8,21.2,23.4,99,84,94.0,9.3,1007.4,8.6,1995,1990
1995-08-13,25.8,21.5,23.45,98,84,91.92,21.3,1007.48,11.0,1995,1990
1995-08-14,25.6,21.8,23.38,99,84,92.42,12.4,1007.06,11.5,1995,1990
1995-08-15,25.0,22.2,23.18,99,88,95.25,15.3,1006.26,13.8,1995,1990
1995-08-16,27.7,20.9,23.83,99,73,91.42,10.0,1006.92,6.1,1995,1990
1995-08-17,28.2,21.2,24.24,99,70,90.42,12.8,1006.67,5.1,1995,1990
1995-08-18,28.2,21.8,24.08,99,73,91.25,27.3,1006.02,9.7,1995,1990
1995-08-19,27.5,21.1,23.4,99,75,92.54,29.4,1006.24,11.3,1995,1990
1995-08-20,28.4,21.2,24.47,99,70,88.12,4.1,1007.15,11.4,1995,1990
1995-08-21,29.3,21.4,24.8,97,66,86.96,8.5,1007.67,6.4,1995,1990
1995-08-22,29.1,22.1,24.55,98,69,89.38,11.4,1007.09,6.5,1995,1990
1995-08-23,27.0,22.0,24.29,99,85,93.29,11.0,1006.14,8.7,1995,1990
1995-08-24,27.2,22.3,24.18,98,80,91.62,8.8,1005.65,9.2,1995,1990
1995-08-25,26.7,21.8,23.99,99,82,91.33,13.4,1005.87,8.5,1995,1990
1995-08-26,26.9,21.5,23.97,99,85,92.29,14.5,1005.55,5.4,1995,1990
1995-08-27,27.3,21.6,23.61,99,76,93.38,28.1,1005.4,10.0,1995,1990
1995-08-28,25.4,22.5,23.23,99,92,98.21,70.9,1005.85,11.1,1995,1990
1995-08-29,27.6,21.5,24.23,99,74,90.67,8.2,1006.1,8.5,1995,1990
1995-08-30,29.0,22.3,24.85,96,71,89.29,8.7,1005.9,7.2,1995,1990
1995-08-31,28.5,22.3,24.66,96,78,90.54,10.3,1005.59,7.6,1995,1990
1995-09-01,29.5,22.7,24.97,96,67,89.33,7.8,1005.22,7.9,1995,1990
1995-09-02,29.4,22.2,25.3,99,70,88.58,3.9,1005.65,7.6,1995,1990
1995-09-03,28.9,22.6,25.65,97,78,88.62,7.3,1005.9,6.3,1995,1990
1995-09-04,29.0,22.3,25.24,96,72,88.04,14.5,1006.02,7.9,1995,1990
1995-09-05,27.1,21.8,24.24,99,83,92.79,27.9,1005.9,7.1,1995,1990
1995-09-06,26.6,22.3,23.92,99,83,94.08,16.9,1006.12,9.7,1995,1990
1995-09-07,25.9,21.9,23.5,99,88,93.96,9.8,1006.23,10.2,1995,1990
1995-09-08,24.9,22.2,23.41,99,90,95.5,27.5,1006.23,8.9,1995,1990
1995-09-09,28.2,21.8,24.36,96,75,89.75,22.3,1006.39,7.8,1995,1990
1995-09-10,27.6,21.8,23.9,99,74,92.5,24.4,1006.93,6.8,1995,1990
1995-09-11,27.3,21.5,24.02,99,75,89.88,20.4,1006.77,6.3,1995,1990
1995-09-12,27.1,21.4,23.66,99,78,92.79,20.9,1006.75,6.1,1995,1990
1995-09-13,26.8,21.9,23.76,99,83,92.33,14.7,1006.81,8.2,1995,1990
1995-09-14,26.1,22.0,23.18,99,82,95.58,22.8,1007.58,10.5,1995,1990
1995-09-15,25.7,21.7,23.0,99,83,96.46,22.3,1008.14,11.8,1995,1990
1995-09-16,26.5,21.8,23.79,99,81,91.92,9.9,1007.67,8.6,1995,1990
1995-09-17,27.0,21.6,23.65,99,79,93.42,23.0,1006.51,12.2,1995,1990
1995-09-18,26.9,21.3,23.78,99,82,92.88,16.2,1006.61,6.9,1995,1990
1995-09-19,27.8,20.9,24.23,99,80,91.71,11.1,1006.61,7.6,1995,1990
1995-09-20,28.6,21.4,24.68,99,77,90.5,8.4,1006.25,7.4,1995,1990
1995-09-21,28.6,21.6,24.13,99,72,92.46,17.8,1005.68,8.8,1995,1990
1995-09-22,26.7,21.7,23.7,100,84,94.54,36.7,1005.74,9.3,1995,1990
1995-09-23,25.7,22.4,23.53,99,82,94.58,42.6,1006.58,12.8,1995,1990
1995-09-24,25.6,22.1,23.25,99,84,93.58,52.4,1006.63,12.9,1995,1990
1995-09-25,26.3,21.9,23.67,99,81,90.92,8.4,1006.45,12.8,1995,1990
1995-09-26,27.4,21.9,24.01,99,73,88.71,7.2,1006.86,13.5,1995,1990
1995-09-27,26.3,21.5,23.55,99,80,93.46,15.0,1007.17,7.9,1995,1990
1995-09-28,27.9,21.6,24.32,99,77,90.5,6.2,1006.82,10.7,1995,1990
1995-09-29,28.1,22.4,24.62,95,75,88.04,7.2,1005.9,8.4,1995,1990
1995-09-30,28.9,22.1,24.3,96,72,89.88,19.0,1005.39,10.2,1995,1990
1995-10-01,26.9,22.2,23.84,99,80,93.17,17.5,1005.67,9.9,1995,1990
1995-10-02,27.0,22.5,23.93,97,76,90.71,13.1,1005.79,11.6,1995,1990
1995-10-03,26.6,22.9,24.39,94,78,88.42,4.9,1005.89,12.4,1995,1990
1995-10-04,28.3,22.4,25.14,95,73,86.25,1.5,1005.35,12.1,1995,1990
1995-10-05,28.4,22.8,24.85,96,73,88.17,7.8,1004.56,9.7,1995,1990
1995-10-06,26.2,22.4,23.85,99,85,93.42,16.6,1003.36,12.1,1995,1990
1995-10-07,26.9,22.9,24.35,94,73,86.79,1.4,1004.07,19.9,1995,1990
1995-10-08,26.4,22.0,24.07,93,80,87.25,2.6,1005.75,15.7,1995,1990
1995-10-09,23.8,22.6,23.2,99,90,95.42,13.4,1006.36,10.8,1995,1990
